Year,NLF_COUNTY_CD,CRASH_TYPE_CD,Incident_Type,Incident_Count
2019,Delaware,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Delaware,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Delaware,Motorized,POSSIBLE_INJURIES_NBR,703
2019,Delaware,Non-motorized,POSSIBLE_INJURIES_NBR,12
2019,Fairfield,Rear End,POSSIBLE_INJURIES_NBR,118
2019,Fairfield,Angle,POSSIBLE_INJURIES_NBR,121
2019,Fairfield,Animal,POSSIBLE_INJURIES_NBR,2
2019,Fairfield,Backing,POSSIBLE_INJURIES_NBR,5
2019,Fairfield,Fixed Object,POSSIBLE_INJURIES_NBR,61
2019,Fairfield,Head On,POSSIBLE_INJURIES_NBR,24
2019,Fairfield,Left Turn,POSSIBLE_INJURIES_NBR,46
2019,Fairfield,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Overturning,POSSIBLE_INJURIES_NBR,7
2019,Fairfield,Parked Vehicle,POSSIBLE_INJURIES_NBR,7
2019,Fairfield,Pedalcycles,POSSIBLE_INJURIES_NBR,2
2019,Fairfield,Pedestrian,POSSIBLE_INJURIES_NBR,5
2019,Fairfield,Right Turn,POSSIBLE_INJURIES_NBR,5
2019,Fairfield,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,23
2019,Fairfield,Train,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Unknown,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Fairfield,Motorized,POSSIBLE_INJURIES_NBR,419
2019,Fairfield,Non-motorized,POSSIBLE_INJURIES_NBR,7
2019,Franklin,Rear End,POSSIBLE_INJURIES_NBR,2364
2019,Franklin,Angle,POSSIBLE_INJURIES_NBR,1216
2019,Franklin,Animal,POSSIBLE_INJURIES_NBR,12
2019,Franklin,Backing,POSSIBLE_INJURIES_NBR,27
2019,Franklin,Fixed Object,POSSIBLE_INJURIES_NBR,404
2019,Franklin,Head On,POSSIBLE_INJURIES_NBR,163
2019,Franklin,Left Turn,POSSIBLE_INJURIES_NBR,570
2019,Franklin,Other Non-Collision,POSSIBLE_INJURIES_NBR,33
2019,Franklin,Other Object,POSSIBLE_INJURIES_NBR,9
2019,Franklin,Overturning,POSSIBLE_INJURIES_NBR,12
2019,Franklin,Parked Vehicle,POSSIBLE_INJURIES_NBR,93
2019,Franklin,Pedalcycles,POSSIBLE_INJURIES_NBR,47
2019,Franklin,Pedestrian,POSSIBLE_INJURIES_NBR,114
2019,Franklin,Right Turn,POSSIBLE_INJURIES_NBR,128
2019,Franklin,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Franklin,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,601
2019,Franklin,Train,POSSIBLE_INJURIES_NBR,0
2019,Franklin,Unknown,POSSIBLE_INJURIES_NBR,3
2019,Franklin,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,1
2019,Franklin,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Franklin,Motorized,POSSIBLE_INJURIES_NBR,5636
2019,Franklin,Non-motorized,POSSIBLE_INJURIES_NBR,161
2019,Knox,Rear End,POSSIBLE_INJURIES_NBR,45
2019,Knox,Angle,POSSIBLE_INJURIES_NBR,30
2019,Knox,Animal,POSSIBLE_INJURIES_NBR,7
2019,Knox,Backing,POSSIBLE_INJURIES_NBR,1
2019,Knox,Fixed Object,POSSIBLE_INJURIES_NBR,37
2019,Knox,Head On,POSSIBLE_INJURIES_NBR,11
2019,Knox,Left Turn,POSSIBLE_INJURIES_NBR,9
2019,Knox,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2019,Knox,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Knox,Overturning,POSSIBLE_INJURIES_NBR,2
2019,Knox,Parked Vehicle,POSSIBLE_INJURIES_NBR,3
2019,Knox,Pedalcycles,POSSIBLE_INJURIES_NBR,3
2019,Knox,Pedestrian,POSSIBLE_INJURIES_NBR,1
2019,Knox,Right Turn,POSSIBLE_INJURIES_NBR,3
2019,Knox,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Knox,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,2
2019,Knox,Train,POSSIBLE_INJURIES_NBR,0
2019,Knox,Unknown,POSSIBLE_INJURIES_NBR,1
2019,Knox,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Knox,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Knox,Motorized,POSSIBLE_INJURIES_NBR,151
2019,Knox,Non-motorized,POSSIBLE_INJURIES_NBR,4
2019,Licking,Rear End,POSSIBLE_INJURIES_NBR,174
2019,Licking,Angle,POSSIBLE_INJURIES_NBR,104
2019,Licking,Animal,POSSIBLE_INJURIES_NBR,14
2019,Licking,Backing,POSSIBLE_INJURIES_NBR,3
2019,Licking,Fixed Object,POSSIBLE_INJURIES_NBR,74
2019,Licking,Head On,POSSIBLE_INJURIES_NBR,17
2019,Licking,Left Turn,POSSIBLE_INJURIES_NBR,33
2019,Licking,Other Non-Collision,POSSIBLE_INJURIES_NBR,8
2019,Licking,Other Object,POSSIBLE_INJURIES_NBR,2
2019,Licking,Overturning,POSSIBLE_INJURIES_NBR,14
2019,Licking,Parked Vehicle,POSSIBLE_INJURIES_NBR,2
2019,Licking,Pedalcycles,POSSIBLE_INJURIES_NBR,3
2019,Licking,Pedestrian,POSSIBLE_INJURIES_NBR,2
2019,Licking,Right Turn,POSSIBLE_INJURIES_NBR,8
2019,Licking,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Licking,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,43
2019,Licking,Train,POSSIBLE_INJURIES_NBR,0
2019,Licking,Unknown,POSSIBLE_INJURIES_NBR,0
2019,Licking,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Licking,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Licking,Motorized,POSSIBLE_INJURIES_NBR,496
2019,Licking,Non-motorized,POSSIBLE_INJURIES_NBR,5
2019,Madison,Rear End,POSSIBLE_INJURIES_NBR,86
2019,Madison,Angle,POSSIBLE_INJURIES_NBR,32
2019,Madison,Animal,POSSIBLE_INJURIES_NBR,3
2019,Madison,Backing,POSSIBLE_INJURIES_NBR,0
2019,Madison,Fixed Object,POSSIBLE_INJURIES_NBR,19
2019,Madison,Head On,POSSIBLE_INJURIES_NBR,6
2019,Madison,Left Turn,POSSIBLE_INJURIES_NBR,10
2019,Madison,Other Non-Collision,POSSIBLE_INJURIES_NBR,3
2019,Madison,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Madison,Overturning,POSSIBLE_INJURIES_NBR,0
2019,Madison,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Madison,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2019,Madison,Pedestrian,POSSIBLE_INJURIES_NBR,1
2019,Madison,Right Turn,POSSIBLE_INJURIES_NBR,1
2019,Madison,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Madison,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,28
2019,Madison,Train,POSSIBLE_INJURIES_NBR,0
2019,Madison,Unknown,POSSIBLE_INJURIES_NBR,2
2019,Madison,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Madison,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Madison,Motorized,POSSIBLE_INJURIES_NBR,190
2019,Madison,Non-motorized,POSSIBLE_INJURIES_NBR,1
2019,Marion,Rear End,POSSIBLE_INJURIES_NBR,59
2019,Marion,Angle,POSSIBLE_INJURIES_NBR,71
2019,Marion,Animal,POSSIBLE_INJURIES_NBR,8
2019,Marion,Backing,POSSIBLE_INJURIES_NBR,2
2019,Marion,Fixed Object,POSSIBLE_INJURIES_NBR,29
2019,Marion,Head On,POSSIBLE_INJURIES_NBR,8
2019,Marion,Left Turn,POSSIBLE_INJURIES_NBR,12
2019,Marion,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2019,Marion,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Marion,Overturning,POSSIBLE_INJURIES_NBR,3
2019,Marion,Parked Vehicle,POSSIBLE_INJURIES_NBR,1
2019,Marion,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2019,Marion,Pedestrian,POSSIBLE_INJURIES_NBR,1
2019,Marion,Right Turn,POSSIBLE_INJURIES_NBR,5
2019,Marion,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Marion,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,24
2019,Marion,Train,POSSIBLE_INJURIES_NBR,0
2019,Marion,Unknown,POSSIBLE_INJURIES_NBR,0
2019,Marion,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Marion,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Marion,Motorized,POSSIBLE_INJURIES_NBR,224
2019,Marion,Non-motorized,POSSIBLE_INJURIES_NBR,2
2019,Morrow,Rear End,POSSIBLE_INJURIES_NBR,28
2019,Morrow,Angle,POSSIBLE_INJURIES_NBR,26
2019,Morrow,Animal,POSSIBLE_INJURIES_NBR,8
2019,Morrow,Backing,POSSIBLE_INJURIES_NBR,1
2019,Morrow,Fixed Object,POSSIBLE_INJURIES_NBR,41
2019,Morrow,Head On,POSSIBLE_INJURIES_NBR,7
2019,Morrow,Left Turn,POSSIBLE_INJURIES_NBR,12
2019,Morrow,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Overturning,POSSIBLE_INJURIES_NBR,8
2019,Morrow,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2019,Morrow,Pedestrian,POSSIBLE_INJURIES_NBR,1
2019,Morrow,Right Turn,POSSIBLE_INJURIES_NBR,5
2019,Morrow,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,10
2019,Morrow,Train,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Unknown,POSSIBLE_INJURIES_NBR,3
2019,Morrow,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Morrow,Motorized,POSSIBLE_INJURIES_NBR,149
2019,Morrow,Non-motorized,POSSIBLE_INJURIES_NBR,2
2019,Pickaway,Rear End,POSSIBLE_INJURIES_NBR,65
2019,Pickaway,Angle,POSSIBLE_INJURIES_NBR,28
2019,Pickaway,Animal,POSSIBLE_INJURIES_NBR,5
2019,Pickaway,Backing,POSSIBLE_INJURIES_NBR,3
2019,Pickaway,Fixed Object,POSSIBLE_INJURIES_NBR,43
2019,Pickaway,Head On,POSSIBLE_INJURIES_NBR,7
2019,Pickaway,Left Turn,POSSIBLE_INJURIES_NBR,15
2019,Pickaway,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2019,Pickaway,Other Object,POSSIBLE_INJURIES_NBR,1
2019,Pickaway,Overturning,POSSIBLE_INJURIES_NBR,2
2019,Pickaway,Parked Vehicle,POSSIBLE_INJURIES_NBR,2
2019,Pickaway,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2019,Pickaway,Pedestrian,POSSIBLE_INJURIES_NBR,1
2019,Pickaway,Right Turn,POSSIBLE_INJURIES_NBR,3
2019,Pickaway,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Pickaway,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,17
2019,Pickaway,Train,POSSIBLE_INJURIES_NBR,0
2019,Pickaway,Unknown,POSSIBLE_INJURIES_NBR,1
2019,Pickaway,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Pickaway,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Pickaway,Motorized,POSSIBLE_INJURIES_NBR,192
2019,Pickaway,Non-motorized,POSSIBLE_INJURIES_NBR,2
2019,Union,Rear End,POSSIBLE_INJURIES_NBR,80
2019,Union,Angle,POSSIBLE_INJURIES_NBR,47
2019,Union,Animal,POSSIBLE_INJURIES_NBR,7
2019,Union,Backing,POSSIBLE_INJURIES_NBR,2
2019,Union,Fixed Object,POSSIBLE_INJURIES_NBR,21
2019,Union,Head On,POSSIBLE_INJURIES_NBR,3
2019,Union,Left Turn,POSSIBLE_INJURIES_NBR,13
2019,Union,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2019,Union,Other Object,POSSIBLE_INJURIES_NBR,0
2019,Union,Overturning,POSSIBLE_INJURIES_NBR,3
2019,Union,Parked Vehicle,POSSIBLE_INJURIES_NBR,4
2019,Union,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2019,Union,Pedestrian,POSSIBLE_INJURIES_NBR,2
2019,Union,Right Turn,POSSIBLE_INJURIES_NBR,3
2019,Union,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2019,Union,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,28
2019,Union,Train,POSSIBLE_INJURIES_NBR,0
2019,Union,Unknown,POSSIBLE_INJURIES_NBR,0
2019,Union,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Union,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2019,Union,Motorized,POSSIBLE_INJURIES_NBR,213
2019,Union,Non-motorized,POSSIBLE_INJURIES_NBR,2
2020,Delaware,Rear End,POSSIBLE_INJURIES_NBR,188
2020,Delaware,Angle,POSSIBLE_INJURIES_NBR,116
2020,Delaware,Animal,POSSIBLE_INJURIES_NBR,15
2020,Delaware,Backing,POSSIBLE_INJURIES_NBR,3
2020,Delaware,Fixed Object,POSSIBLE_INJURIES_NBR,53
2020,Delaware,Head On,POSSIBLE_INJURIES_NBR,11
2020,Delaware,Left Turn,POSSIBLE_INJURIES_NBR,55
2020,Delaware,Other Non-Collision,POSSIBLE_INJURIES_NBR,4
2020,Delaware,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Delaware,Overturning,POSSIBLE_INJURIES_NBR,7
2020,Delaware,Parked Vehicle,POSSIBLE_INJURIES_NBR,6
2020,Delaware,Pedalcycles,POSSIBLE_INJURIES_NBR,3
2020,Delaware,Pedestrian,POSSIBLE_INJURIES_NBR,4
2020,Delaware,Right Turn,POSSIBLE_INJURIES_NBR,12
2020,Delaware,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Delaware,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,31
2020,Delaware,Train,POSSIBLE_INJURIES_NBR,0
2020,Delaware,Unknown,POSSIBLE_INJURIES_NBR,1
2020,Delaware,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Delaware,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Delaware,Motorized,POSSIBLE_INJURIES_NBR,502
2020,Delaware,Non-motorized,POSSIBLE_INJURIES_NBR,7
2020,Fairfield,Rear End,POSSIBLE_INJURIES_NBR,116
2020,Fairfield,Angle,POSSIBLE_INJURIES_NBR,102
2020,Fairfield,Animal,POSSIBLE_INJURIES_NBR,2
2020,Fairfield,Backing,POSSIBLE_INJURIES_NBR,3
2020,Fairfield,Fixed Object,POSSIBLE_INJURIES_NBR,45
2020,Fairfield,Head On,POSSIBLE_INJURIES_NBR,16
2020,Fairfield,Left Turn,POSSIBLE_INJURIES_NBR,43
2020,Fairfield,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2020,Fairfield,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Overturning,POSSIBLE_INJURIES_NBR,5
2020,Fairfield,Parked Vehicle,POSSIBLE_INJURIES_NBR,4
2020,Fairfield,Pedalcycles,POSSIBLE_INJURIES_NBR,2
2020,Fairfield,Pedestrian,POSSIBLE_INJURIES_NBR,4
2020,Fairfield,Right Turn,POSSIBLE_INJURIES_NBR,16
2020,Fairfield,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,14
2020,Fairfield,Train,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Fairfield,Motorized,POSSIBLE_INJURIES_NBR,368
2020,Fairfield,Non-motorized,POSSIBLE_INJURIES_NBR,6
2020,Franklin,Rear End,POSSIBLE_INJURIES_NBR,1342
2020,Franklin,Angle,POSSIBLE_INJURIES_NBR,1105
2020,Franklin,Animal,POSSIBLE_INJURIES_NBR,15
2020,Franklin,Backing,POSSIBLE_INJURIES_NBR,23
2020,Franklin,Fixed Object,POSSIBLE_INJURIES_NBR,401
2020,Franklin,Head On,POSSIBLE_INJURIES_NBR,175
2020,Franklin,Left Turn,POSSIBLE_INJURIES_NBR,454
2020,Franklin,Other Non-Collision,POSSIBLE_INJURIES_NBR,23
2020,Franklin,Other Object,POSSIBLE_INJURIES_NBR,2
2020,Franklin,Overturning,POSSIBLE_INJURIES_NBR,11
2020,Franklin,Parked Vehicle,POSSIBLE_INJURIES_NBR,95
2020,Franklin,Pedalcycles,POSSIBLE_INJURIES_NBR,35
2020,Franklin,Pedestrian,POSSIBLE_INJURIES_NBR,86
2020,Franklin,Right Turn,POSSIBLE_INJURIES_NBR,152
2020,Franklin,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Franklin,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,516
2020,Franklin,Train,POSSIBLE_INJURIES_NBR,0
2020,Franklin,Unknown,POSSIBLE_INJURIES_NBR,9
2020,Franklin,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Franklin,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Franklin,Motorized,POSSIBLE_INJURIES_NBR,4323
2020,Franklin,Non-motorized,POSSIBLE_INJURIES_NBR,121
2020,Knox,Rear End,POSSIBLE_INJURIES_NBR,24
2020,Knox,Angle,POSSIBLE_INJURIES_NBR,16
2020,Knox,Animal,POSSIBLE_INJURIES_NBR,3
2020,Knox,Backing,POSSIBLE_INJURIES_NBR,0
2020,Knox,Fixed Object,POSSIBLE_INJURIES_NBR,12
2020,Knox,Head On,POSSIBLE_INJURIES_NBR,5
2020,Knox,Left Turn,POSSIBLE_INJURIES_NBR,11
2020,Knox,Other Non-Collision,POSSIBLE_INJURIES_NBR,0
2020,Knox,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Knox,Overturning,POSSIBLE_INJURIES_NBR,1
2020,Knox,Parked Vehicle,POSSIBLE_INJURIES_NBR,1
2020,Knox,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Knox,Pedestrian,POSSIBLE_INJURIES_NBR,3
2020,Knox,Right Turn,POSSIBLE_INJURIES_NBR,2
2020,Knox,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Knox,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,5
2020,Knox,Train,POSSIBLE_INJURIES_NBR,0
2020,Knox,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Knox,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Knox,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Knox,Motorized,POSSIBLE_INJURIES_NBR,80
2020,Knox,Non-motorized,POSSIBLE_INJURIES_NBR,3
2020,Licking,Rear End,POSSIBLE_INJURIES_NBR,135
2020,Licking,Angle,POSSIBLE_INJURIES_NBR,104
2020,Licking,Animal,POSSIBLE_INJURIES_NBR,7
2020,Licking,Backing,POSSIBLE_INJURIES_NBR,3
2020,Licking,Fixed Object,POSSIBLE_INJURIES_NBR,67
2020,Licking,Head On,POSSIBLE_INJURIES_NBR,31
2020,Licking,Left Turn,POSSIBLE_INJURIES_NBR,48
2020,Licking,Other Non-Collision,POSSIBLE_INJURIES_NBR,6
2020,Licking,Other Object,POSSIBLE_INJURIES_NBR,1
2020,Licking,Overturning,POSSIBLE_INJURIES_NBR,5
2020,Licking,Parked Vehicle,POSSIBLE_INJURIES_NBR,5
2020,Licking,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Licking,Pedestrian,POSSIBLE_INJURIES_NBR,3
2020,Licking,Right Turn,POSSIBLE_INJURIES_NBR,10
2020,Licking,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Licking,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,31
2020,Licking,Train,POSSIBLE_INJURIES_NBR,0
2020,Licking,Unknown,POSSIBLE_INJURIES_NBR,4
2020,Licking,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Licking,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Licking,Motorized,POSSIBLE_INJURIES_NBR,457
2020,Licking,Non-motorized,POSSIBLE_INJURIES_NBR,4
2020,Madison,Rear End,POSSIBLE_INJURIES_NBR,45
2020,Madison,Angle,POSSIBLE_INJURIES_NBR,24
2020,Madison,Animal,POSSIBLE_INJURIES_NBR,3
2020,Madison,Backing,POSSIBLE_INJURIES_NBR,0
2020,Madison,Fixed Object,POSSIBLE_INJURIES_NBR,25
2020,Madison,Head On,POSSIBLE_INJURIES_NBR,5
2020,Madison,Left Turn,POSSIBLE_INJURIES_NBR,5
2020,Madison,Other Non-Collision,POSSIBLE_INJURIES_NBR,3
2020,Madison,Other Object,POSSIBLE_INJURIES_NBR,2
2020,Madison,Overturning,POSSIBLE_INJURIES_NBR,3
2020,Madison,Parked Vehicle,POSSIBLE_INJURIES_NBR,1
2020,Madison,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Madison,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Madison,Right Turn,POSSIBLE_INJURIES_NBR,5
2020,Madison,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Madison,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,22
2020,Madison,Train,POSSIBLE_INJURIES_NBR,0
2020,Madison,Unknown,POSSIBLE_INJURIES_NBR,2
2020,Madison,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Madison,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Madison,Motorized,POSSIBLE_INJURIES_NBR,145
2020,Madison,Non-motorized,POSSIBLE_INJURIES_NBR,2
2020,Marion,Rear End,POSSIBLE_INJURIES_NBR,57
2020,Marion,Angle,POSSIBLE_INJURIES_NBR,44
2020,Marion,Animal,POSSIBLE_INJURIES_NBR,4
2020,Marion,Backing,POSSIBLE_INJURIES_NBR,1
2020,Marion,Fixed Object,POSSIBLE_INJURIES_NBR,22
2020,Marion,Head On,POSSIBLE_INJURIES_NBR,6
2020,Marion,Left Turn,POSSIBLE_INJURIES_NBR,11
2020,Marion,Other Non-Collision,POSSIBLE_INJURIES_NBR,1
2020,Marion,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Marion,Overturning,POSSIBLE_INJURIES_NBR,1
2020,Marion,Parked Vehicle,POSSIBLE_INJURIES_NBR,5
2020,Marion,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Marion,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Marion,Right Turn,POSSIBLE_INJURIES_NBR,0
2020,Marion,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Marion,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,12
2020,Marion,Train,POSSIBLE_INJURIES_NBR,0
2020,Marion,Unknown,POSSIBLE_INJURIES_NBR,1
2020,Marion,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Marion,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Marion,Motorized,POSSIBLE_INJURIES_NBR,165
2020,Marion,Non-motorized,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Rear End,POSSIBLE_INJURIES_NBR,27
2020,Morrow,Angle,POSSIBLE_INJURIES_NBR,10
2020,Morrow,Animal,POSSIBLE_INJURIES_NBR,4
2020,Morrow,Backing,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Fixed Object,POSSIBLE_INJURIES_NBR,25
2020,Morrow,Head On,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Left Turn,POSSIBLE_INJURIES_NBR,9
2020,Morrow,Other Non-Collision,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Overturning,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Parked Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Pedalcycles,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Pedestrian,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Right Turn,POSSIBLE_INJURIES_NBR,1
2020,Morrow,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,2
2020,Morrow,Train,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Morrow,Motorized,POSSIBLE_INJURIES_NBR,83
2020,Morrow,Non-motorized,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Rear End,POSSIBLE_INJURIES_NBR,42
2020,Pickaway,Angle,POSSIBLE_INJURIES_NBR,43
2020,Pickaway,Animal,POSSIBLE_INJURIES_NBR,3
2020,Pickaway,Backing,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Fixed Object,POSSIBLE_INJURIES_NBR,28
2020,Pickaway,Head On,POSSIBLE_INJURIES_NBR,6
2020,Pickaway,Left Turn,POSSIBLE_INJURIES_NBR,9
2020,Pickaway,Other Non-Collision,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Other Object,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Overturning,POSSIBLE_INJURIES_NBR,3
2020,Pickaway,Parked Vehicle,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Pedalcycles,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Pedestrian,POSSIBLE_INJURIES_NBR,2
2020,Pickaway,Right Turn,POSSIBLE_INJURIES_NBR,1
2020,Pickaway,Sideswipe - Meeting,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Sideswipe - Passing,POSSIBLE_INJURIES_NBR,8
2020,Pickaway,Train,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Unknown,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Falling From Or In Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Other Non-Vehicle,POSSIBLE_INJURIES_NBR,0
2020,Pickaway,Motorized,POSSIBLE_INJURIES_NBR,147
2020,Pickaway,Non-motorized,POSSIBLE_INJURIES_NBR,3
2020,Union,Rear End,POSSIBLE_INJURIES_NBR,48
2020,Union,Angle,POSSIBLE_INJURIES_NBR,28
2020,Union,Animal,POSSIBLE_INJURIES_NBR,7
2020,Union,Backing,POSSIBLE_INJURIES_NBR,0
